ano,unidade_geografica,nivel_geografico,localizacao,dependencia,taxa_aprovacao,taxa_reprovacao,taxa_abandono
2023,Acre,UF,Rural,Municipal,,,
2023,Acre,UF,Total,Privada,96.8,1.6,1.6
2023,Acre,UF,Urbana,Privada,96.8,1.6,1.6
2023,Acre,UF,Total,Pública,87.2,6.5,6.3
2023,Acre,UF,Urbana,Pública,88.6,7.9,3.5
2023,Acre,UF,Rural,Pública,83.2,2.6,14.2
2023,Amazonas,UF,Total,Total,89.6,6.2,4.2
2023,Amazonas,UF,Urbana,Total,89.8,6.5,3.7
2023,Amazonas,UF,Rural,Total,89.0,4.5,6.5
2023,Amazonas,UF,Total,Federal,91.8,7.7,0.5
2023,Amazonas,UF,Urbana,Federal,91.4,8.0,0.6
2023,Amazonas,UF,Rural,Federal,94.6,5.1,0.3
2023,Amazonas,UF,Total,Estadual,89.2,6.3,4.5
2023,Amazonas,UF,Urbana,Estadual,89.3,6.7,4.0
2023,Amazonas,UF,Rural,Estadual,88.8,4.5,6.7
2023,Amazonas,UF,Total,Municipal,,,
2023,Amazonas,UF,Urbana,Municipal,,,
2023,Amazonas,UF,Rural,Municipal,,,
2023,Amazonas,UF,Total,Privada,96.9,2.7,0.4
2023,Amazonas,UF,Urbana,Privada,96.8,2.7,0.5
2023,Amazonas,UF,Rural,Privada,100.0,0.0,0.0
2023,Amazonas,UF,Total,Pública,89.3,6.3,4.4
2023,Amazonas,UF,Urbana,Pública,89.4,6.8,3.8
2023,Amazonas,UF,Rural,Pública,88.9,4.5,6.6
2023,Roraima,UF,Total,Total,88.0,7.7,4.3
2023,Roraima,UF,Urbana,Total,88.1,8.8,3.1
2023,Roraima,UF,Rural,Total,87.6,3.7,8.7
2023,Roraima,UF,Total,Federal,92.1,5.3,2.6
2023,Roraima,UF,Urbana,Federal,92.1,4.8,3.1
2023,Roraima,UF,Rural,Federal,92.1,6.4,1.5
2023,Roraima,UF,Total,Estadual,87.2,8.1,4.7
2023,Roraima,UF,Urbana,Estadual,87.3,9.4,3.3
2023,Roraima,UF,Rural,Estadual,87.1,3.5,9.4
2023,Roraima,UF,Total,Municipal,,,
2023,Roraima,UF,Urbana,Municipal,,,
2023,Roraima,UF,Rural,Municipal,,,
2023,Roraima,UF,Total,Privada,96.0,3.9,0.1
2023,Roraima,UF,Urbana,Privada,95.9,3.9,0.2
2023,Roraima,UF,Rural,Privada,100.0,0.0,0.0
2023,Roraima,UF,Total,Pública,87.6,7.9,4.5
2023,Roraima,UF,Urbana,Pública,87.6,9.1,3.3
2023,Roraima,UF,Rural,Pública,87.6,3.7,8.7
2023,Pará,UF,Total,Total,98.7,0.9,0.4
2023,Pará,UF,Urbana,Total,99.0,0.8,0.2
2023,Pará,UF,Rural,Total,97.6,1.5,0.9
2023,Pará,UF,Total,Federal,91.1,7.1,1.8
2023,Pará,UF,Urbana,Federal,91.1,7.3,1.6
2023,Pará,UF,Rural,Federal,91.2,3.7,5.1
2023,Pará,UF,Total,Estadual,99.0,0.7,0.3
2023,Pará,UF,Urbana,Estadual,99.3,0.5,0.2
2023,Pará,UF,Rural,Estadual,97.9,1.5,0.6
2023,Pará,UF,Total,Municipal,100.0,0.0,0.0
2023,Pará,UF,Urbana,Municipal,100.0,0.0,0.0
2023,Pará,UF,Rural,Municipal,,,
2023,Pará,UF,Total,Privada,97.8,1.4,0.8
2023,Pará,UF,Urbana,Privada,98.3,1.3,0.4
2023,Pará,UF,Rural,Privada,83.3,2.7,14.0
2023,Pará,UF,Total,Pública,98.8,0.9,0.3
2023,Pará,UF,Urbana,Pública,99.0,0.7,0.3
2023,Pará,UF,Rural,Pública,97.8,1.5,0.7
2023,Amapá,UF,Total,Total,86.6,8.6,4.8
2023,Amapá,UF,Urbana,Total,87.3,8.8,3.9
2023,Amapá,UF,Rural,Total,82.0,7.5,10.5
2023,Amapá,UF,Total,Federal,96.4,3.4,0.2
2023,Amapá,UF,Urbana,Federal,96.4,3.4,0.2
2023,Amapá,UF,Total,Estadual,84.9,9.6,5.5
2023,Amapá,UF,Urbana,Estadual,85.4,10.0,4.6
2023,Amapá,UF,Rural,Estadual,82.0,7.6,10.4
2023,Amapá,UF,Total,Municipal,,,
2023,Amapá,UF,Urbana,Municipal,,,
2023,Amapá,UF,Rural,Municipal,,,
2023,Amapá,UF,Total,Privada,98.2,0.9,0.9
2023,Amapá,UF,Urbana,Privada,99.5,0.5,0.0
2023,Amapá,UF,Rural,Privada,82.1,5.8,12.1
2023,Amapá,UF,Total,Pública,85.5,9.3,5.2
2023,Amapá,UF,Urbana,Pública,86.2,9.5,4.3
2023,Amapá,UF,Rural,Pública,82.0,7.6,10.4
2023,Tocantins,UF,Total,Total,94.7,3.5,1.8
2023,Tocantins,UF,Urbana,Total,94.9,3.3,1.8
2023,Tocantins,UF,Rural,Total,92.6,4.9,2.5
2023,Tocantins,UF,Total,Federal,91.2,8.4,0.4
2023,Tocantins,UF,Urbana,Federal,91.6,8.0,0.4
2023,Tocantins,UF,Rural,Federal,90.1,9.6,0.3
2023,Tocantins,UF,Total,Estadual,94.6,3.3,2.1
2023,Tocantins,UF,Urbana,Estadual,94.8,3.2,2.0
2023,Tocantins,UF,Rural,Estadual,92.9,4.0,3.1
2023,Tocantins,UF,Total,Municipal,,,
2023,Tocantins,UF,Urbana,Municipal,,,
2023,Tocantins,UF,Rural,Municipal,,,
2023,Tocantins,UF,Total,Privada,97.7,2.2,0.1
2023,Tocantins,UF,Urbana,Privada,97.8,2.1,0.1
2023,Tocantins,UF,Rural,Privada,95.2,4.8,0.0
2023,Tocantins,UF,Total,Pública,94.5,3.6,1.9
2023,Tocantins,UF,Urbana,Pública,94.6,3.4,2.0
2023,Tocantins,UF,Rural,Pública,92.5,4.9,2.6
2023,Maranhão,UF,Total,Total,92.5,4.1,3.4
2023,Maranhão,UF,Urbana,Total,92.9,4.1,3.0
2023,Maranhão,UF,Rural,Total,90.2,4.5,5.3
2023,Maranhão,UF,Total,Federal,90.1,8.6,1.3
2023,Maranhão,UF,Urbana,Federal,90.0,8.7,1.3
2023,Maranhão,UF,Rural,Federal,90.6,8.3,1.1
2023,Maranhão,UF,Total,Estadual,92.3,4.1,3.6
2023,Maranhão,UF,Urbana,Estadual,92.7,4.1,3.2
2023,Maranhão,UF,Rural,Estadual,89.8,4.5,5.7
2023,Maranhão,UF,Total,Municipal,99.0,0.1,0.9
2023,Maranhão,UF,Urbana,Municipal,98.3,0.4,1.3
2023,Maranhão,UF,Rural,Municipal,99.3,0.0,0.7
2023,Maranhão,UF,Total,Privada,96.6,1.9,1.5
2023,Maranhão,UF,Urbana,Privada,97.9,1.6,0.5
2023,Maranhão,UF,Rural,Privada,82.2,4.9,12.9
2023,Maranhão,UF,Total,Pública,92.3,4.3,3.4
2023,Maranhão,UF,Urbana,Pública,92.6,4.2,3.2
2023,Maranhão,UF,Rural,Pública,90.5,4.5,5.0
2023,Piauí,UF,Total,Total,96.5,1.5,2.0
2023,Piauí,UF,Urbana,Total,96.6,1.6,1.8
2023,Piauí,UF,Rural,Total,96.0,1.0,3.0
2023,Piauí,UF,Total,Federal,94.5,4.6,0.9
2023,Piauí,UF,Urbana,Federal,94.4,4.8,0.8
2023,Piauí,UF,Rural,Federal,94.9,2.8,2.3
2023,Piauí,UF,Total,Estadual,96.7,1.1,2.2
2023,Piauí,UF,Urbana,Estadual,96.7,1.1,2.2
2023,Piauí,UF,Rural,Estadual,96.1,0.7,3.2
2023,Piauí,UF,Total,Municipal,,,
2023,Piauí,UF,Urbana,Municipal,,,
2023,Piauí,UF,Rural,Municipal,,,
2023,Piauí,UF,Total,Privada,96.9,2.8,0.3
2023,Piauí,UF,Urbana,Privada,96.9,2.8,0.3
2023,Piauí,UF,Rural,Privada,100.0,0.0,0.0
2023,Piauí,UF,Total,Pública,96.5,1.4,2.1
2023,Piauí,UF,Urbana,Pública,96.5,1.4,2.1
2023,Piauí,UF,Rural,Pública,96.0,1.0,3.0
2023,Ceará,UF,Total,Total,96.9,1.1,2.0
2023,Ceará,UF,Urbana,Total,96.9,1.1,2.0
2023,Ceará,UF,Rural,Total,97.7,0.6,1.7
2023,Ceará,UF,Total,Federal,83.9,14.1,2.0
2023,Ceará,UF,Urbana,Federal,83.9,14.0,2.1
2023,Ceará,UF,Rural,Federal,83.5,16.0,0.5
2023,Ceará,UF,Total,Estadual,97.1,0.8,2.1
2023,Ceará,UF,Urbana,Estadual,97.0,0.8,2.2
2023,Ceará,UF,Rural,Estadual,98.0,0.3,1.7
2023,Ceará,UF,Total,Municipal,,,
2023,Ceará,UF,Urbana,Municipal,,,
2023,Ceará,UF,Rural,Municipal,,,
2023,Ceará,UF,Total,Privada,97.9,1.7,0.4
2023,Ceará,UF,Urbana,Privada,97.9,1.7,0.4
2023,Ceará,UF,Rural,Privada,95.4,0.0,4.6
2023,Ceará,UF,Total,Pública,96.8,1.0,2.2
2023,Ceará,UF,Urbana,Pública,96.8,1.1,2.1
2023,Ceará,UF,Rural,Pública,97.7,0.6,1.7
2023,Rio Grande do Norte,UF,Total,Total,79.9,12.0,8.1
2023,Rio Grande do Norte,UF,Urbana,Total,79.9,12.1,8.0
2023,Rio Grande do Norte,UF,Rural,Total,81.7,9.0,9.3
2023,Rio Grande do Norte,UF,Total,Federal,89.1,10.3,0.6
2023,Rio Grande do Norte,UF,Urbana,Federal,88.9,10.4,0.7
2023,Rio Grande do Norte,UF,Rural,Federal,90.5,9.4,0.1
2023,Rio Grande do Norte,UF,Total,Estadual,75.8,14.0,10.2
2023,Rio Grande do Norte,UF,Urbana,Estadual,75.7,14.2,10.1
2023,Rio Grande do Norte,UF,Rural,Estadual,78.2,9.0,12.8
2023,Rio Grande do Norte,UF,Total,Municipal,,,
2023,Rio Grande do Norte,UF,Urbana,Municipal,,,
2023,Rio Grande do Norte,UF,Rural,Municipal,,,
2023,Rio Grande do Norte,UF,Total,Privada,95.8,2.6,1.6
2023,Rio Grande do Norte,UF,Urbana,Privada,95.8,2.6,1.6
2023,Rio Grande do Norte,UF,Rural,Privada,100.0,0.0,0.0
2023,Rio Grande do Norte,UF,Total,Pública,77.4,13.5,9.1
2023,Rio Grande do Norte,UF,Urbana,Pública,77.2,13.7,9.1
2023,Rio Grande do Norte,UF,Rural,Pública,81.5,9.1,9.4
2023,Paraíba,UF,Total,Total,86.0,7.5,6.5
2023,Paraíba,UF,Urbana,Total,86.1,7.4,6.5
2023,Paraíba,UF,Rural,Total,83.5,9.3,7.2
2023,Paraíba,UF,Total,Federal,93.1,6.4,0.5
2023,Paraíba,UF,Urbana,Federal,93.1,6.4,0.5
2023,Paraíba,UF,Rural,Federal,90.3,5.8,3.9
2023,Paraíba,UF,Total,Estadual,83.6,8.5,7.9
2023,Paraíba,UF,Urbana,Estadual,83.6,8.4,8.0
2023,Paraíba,UF,Rural,Estadual,83.2,9.5,7.3
2023,Paraíba,UF,Total,Municipal,78.8,11.9,9.3
2023,Paraíba,UF,Urbana,Municipal,71.2,16.2,12.6
2023,Paraíba,UF,Rural,Municipal,95.9,2.0,2.1
2023,Paraíba,UF,Total,Privada,97.6,2.0,0.4
2023,Paraíba,UF,Urbana,Privada,97.6,2.0,0.4
2023,Paraíba,UF,Rural,Privada,,,
2023,Paraíba,UF,Total,Pública,84.2,8.3,7.5
2023,Paraíba,UF,Urbana,Pública,84.2,8.3,7.5
2023,Paraíba,UF,Rural,Pública,83.5,9.3,7.2
2023,Pernambuco,UF,Total,Total,95.2,3.9,0.9
2023,Pernambuco,UF,Urbana,Total,95.4,3.8,0.8
2023,Pernambuco,UF,Rural,Total,91.6,6.0,2.4
2023,Pernambuco,UF,Total,Federal,86.4,10.5,3.1
2023,Pernambuco,UF,Urbana,Federal,86.6,9.7,3.7
2023,Pernambuco,UF,Rural,Federal,85.8,12.8,1.4
2023,Pernambuco,UF,Total,Estadual,95.1,4.0,0.9
2023,Pernambuco,UF,Urbana,Estadual,95.3,3.9,0.8
2023,Pernambuco,UF,Rural,Estadual,92.3,5.2,2.5
2023,Pernambuco,UF,Total,Municipal,83.1,5.8,11.1
2023,Pernambuco,UF,Urbana,Municipal,,,
2023,Pernambuco,UF,Rural,Municipal,83.1,5.8,11.1
2023,Pernambuco,UF,Total,Privada,97.5,2.1,0.4
2023,Pernambuco,UF,Urbana,Privada,97.5,2.0,0.5
2023,Pernambuco,UF,Rural,Privada,92.9,7.1,0.0
2023,Pernambuco,UF,Total,Pública,94.9,4.2,0.9
2023,Pernambuco,UF,Urbana,Pública,95.1,4.0,0.9
2023,Pernambuco,UF,Rural,Pública,91.6,5.9,2.5
2023,Alagoas,UF,Total,Total,93.8,3.6,2.6
2023,Alagoas,UF,Urbana,Total,93.7,3.7,2.6
2023,Alagoas,UF,Rural,Total,94.6,2.4,3.0
2023,Alagoas,UF,Total,Federal,86.7,10.8,2.5
2023,Alagoas,UF,Urbana,Federal,86.7,10.8,2.5
2023,Alagoas,UF,Total,Estadual,93.9,3.2,2.9
2023,Alagoas,UF,Urbana,Estadual,93.9,3.2,2.9
2023,Alagoas,UF,Rural,Estadual,94.6,2.4,3.0
2023,Alagoas,UF,Total,Municipal,,,
2023,Alagoas,UF,Urbana,Municipal,,,
2023,Alagoas,UF,Rural,Municipal,,,
2023,Alagoas,UF,Total,Privada,96.8,2.8,0.4
2023,Alagoas,UF,Urbana,Privada,96.8,2.9,0.3
2023,Alagoas,UF,Rural,Privada,100.0,0.0,0.0
2023,Alagoas,UF,Total,Pública,93.4,3.8,2.8
2023,Alagoas,UF,Urbana,Pública,93.3,3.8,2.9
2023,Alagoas,UF,Rural,Pública,94.6,2.4,3.0
2023,Sergipe,UF,Total,Total,89.7,7.7,2.6
2023,Sergipe,UF,Urbana,Total,89.5,7.8,2.7
2023,Sergipe,UF,Rural,Total,91.9,6.2,1.9
2023,Sergipe,UF,Total,Federal,84.2,14.1,1.7
2023,Sergipe,UF,Urbana,Federal,80.9,17.2,1.9
2023,Sergipe,UF,Rural,Federal,89.7,8.9,1.4
2023,Sergipe,UF,Total,Estadual,88.4,8.5,3.1
2023,Sergipe,UF,Urbana,Estadual,88.2,8.7,3.1
2023,Sergipe,UF,Rural,Estadual,92.4,5.6,2.0
2023,Sergipe,UF,Total,Municipal,,,
2023,Sergipe,UF,Urbana,Municipal,,,
2023,Sergipe,UF,Rural,Municipal,,,
2023,Sergipe,UF,Total,Privada,97.7,1.9,0.4
2023,Sergipe,UF,Urbana,Privada,97.7,1.9,0.4
2023,Sergipe,UF,Rural,Privada,,,
2023,Sergipe,UF,Total,Pública,88.3,8.7,3.0
2023,Sergipe,UF,Urbana,Pública,88.0,8.8,3.2
2023,Sergipe,UF,Rural,Pública,91.9,6.2,1.9
2023,Bahia,UF,Total,Total,91.7,3.5,4.8
2023,Bahia,UF,Urbana,Total,91.5,3.6,4.9
2023,Bahia,UF,Rural,Total,93.5,2.5,4.0
2023,Bahia,UF,Total,Federal,88.0,10.2,1.8
2023,Bahia,UF,Urbana,Federal,87.1,11.0,1.9
2023,Bahia,UF,Rural,Federal,93.9,4.8,1.3
2023,Bahia,UF,Total,Estadual,91.2,3.4,5.4
2023,Bahia,UF,Urbana,Estadual,91.0,3.5,5.5
2023,Bahia,UF,Rural,Estadual,93.6,2.1,4.3
2023,Bahia,UF,Total,Municipal,84.6,5.4,10.0
2023,Bahia,UF,Urbana,Municipal,81.5,5.3,13.2
2023,Bahia,UF,Rural,Municipal,87.7,5.5,6.8
2023,Bahia,UF,Total,Privada,96.6,2.6,0.8
2023,Bahia,UF,Urbana,Privada,96.8,2.6,0.6
2023,Bahia,UF,Rural,Privada,94.0,3.7,2.3
2023,Bahia,UF,Total,Pública,91.1,3.6,5.3
2023,Bahia,UF,Urbana,Pública,90.9,3.7,5.4
2023,Bahia,UF,Rural,Pública,93.5,2.3,4.2
2023,Minas Gerais,UF,Total,Total,87.8,7.2,5.0
2023,Minas Gerais,UF,Urbana,Total,87.6,7.3,5.1
2023,Minas Gerais,UF,Rural,Total,93.3,4.2,2.5
2023,Minas Gerais,UF,Total,Federal,91.7,7.8,0.5
2023,Minas Gerais,UF,Urbana,Federal,91.5,8.0,0.5
2023,Minas Gerais,UF,Rural,Federal,92.5,7.3,0.2
2023,Minas Gerais,UF,Total,Estadual,86.5,7.7,5.8
2023,Minas Gerais,UF,Urbana,Estadual,86.3,7.8,5.9
2023,Minas Gerais,UF,Rural,Estadual,93.6,2.9,3.5
2023,Minas Gerais,UF,Total,Municipal,92.4,6.2,1.4
2023,Minas Gerais,UF,Urbana,Municipal,92.3,6.4,1.3
2023,Minas Gerais,UF,Rural,Municipal,95.9,1.4,2.7
2023,Minas Gerais,UF,Total,Privada,95.8,3.1,1.1
2023,Minas Gerais,UF,Urbana,Privada,95.8,3.1,1.1
2023,Minas Gerais,UF,Rural,Privada,94.7,2.6,2.7
2023,Minas Gerais,UF,Total,Pública,86.8,7.7,5.5
2023,Minas Gerais,UF,Urbana,Pública,86.6,7.8,5.6
2023,Minas Gerais,UF,Rural,Pública,93.2,4.4,2.4
2023,Espírito Santo,UF,Total,Total,95.5,2.9,1.6
2023,Espírito Santo,UF,Urbana,Total,95.6,2.8,1.6
2023,Espírito Santo,UF,Rural,Total,94.2,4.9,0.9
2023,Espírito Santo,UF,Total,Federal,92.2,6.5,1.3
2023,Espírito Santo,UF,Urbana,Federal,92.6,6.0,1.4
2023,Espírito Santo,UF,Rural,Federal,90.7,8.2,1.1
2023,Espírito Santo,UF,Total,Estadual,95.5,2.7,1.8
2023,Espírito Santo,UF,Urbana,Estadual,95.5,2.7,1.8
2023,Espírito Santo,UF,Rural,Estadual,96.7,3.1,0.2
2023,Espírito Santo,UF,Total,Municipal,,,
2023,Espírito Santo,UF,Urbana,Municipal,,,
2023,Espírito Santo,UF,Rural,Municipal,,,
2023,Espírito Santo,UF,Total,Privada,97.7,2.1,0.2
2023,Espírito Santo,UF,Urbana,Privada,97.9,1.9,0.2
2023,Espírito Santo,UF,Rural,Privada,95.1,3.3,1.6
2023,Espírito Santo,UF,Total,Pública,95.2,3.0,1.8
2023,Espírito Santo,UF,Urbana,Pública,95.3,2.9,1.8
2023,Espírito Santo,UF,Rural,Pública,94.0,5.4,0.6
2023,Rio de Janeiro,UF,Total,Total,84.0,11.8,4.2
2023,Rio de Janeiro,UF,Urbana,Total,83.9,11.9,4.2
2023,Rio de Janeiro,UF,Rural,Total,87.3,9.6,3.1
2023,Rio de Janeiro,UF,Total,Federal,86.3,11.4,2.3
2023,Rio de Janeiro,UF,Urbana,Federal,86.5,11.2,2.3
2023,Rio de Janeiro,UF,Rural,Federal,80.4,16.8,2.8
2023,Rio de Janeiro,UF,Total,Estadual,80.5,14.2,5.3
2023,Rio de Janeiro,UF,Urbana,Estadual,80.2,14.4,5.4
2023,Rio de Janeiro,UF,Rural,Estadual,87.2,9.6,3.2
2023,Rio de Janeiro,UF,Total,Municipal,87.2,9.0,3.8
2023,Rio de Janeiro,UF,Urbana,Municipal,87.2,9.0,3.8
2023,Rio de Janeiro,UF,Rural,Municipal,,,
2023,Rio de Janeiro,UF,Total,Privada,95.8,3.6,0.6
2023,Rio de Janeiro,UF,Urbana,Privada,95.8,3.6,0.6
2023,Rio de Janeiro,UF,Rural,Privada,96.4,3.6,0.0
2023,Rio de Janeiro,UF,Total,Pública,80.8,14.1,5.1
2023,Rio de Janeiro,UF,Urbana,Pública,80.5,14.2,5.3
2023,Rio de Janeiro,UF,Rural,Pública,86.9,9.9,3.2
2023,São Paulo,UF,Total,Total,93.3,3.9,2.8
2023,São Paulo,UF,Urbana,Total,93.3,3.9,2.8
2023,São Paulo,UF,Rural,Total,96.7,1.5,1.8
2023,São Paulo,UF,Total,Federal,95.8,3.9,0.3
2023,São Paulo,UF,Urbana,Federal,95.8,3.9,0.3
2023,São Paulo,UF,Total,Estadual,92.4,4.3,3.3
2023,São Paulo,UF,Urbana,Estadual,92.3,4.3,3.4
2023,São Paulo,UF,Rural,Estadual,96.6,1.5,1.9
2023,São Paulo,UF,Total,Municipal,96.9,2.2,0.9
2023,São Paulo,UF,Urbana,Municipal,96.9,2.2,0.9
2023,São Paulo,UF,Rural,Municipal,95.1,2.7,2.2
2023,São Paulo,UF,Total,Privada,98.4,1.6,0.0
2023,São Paulo,UF,Urbana,Privada,98.4,1.6,0.0
2023,São Paulo,UF,Rural,Privada,98.5,1.4,0.1
2023,São Paulo,UF,Total,Pública,92.4,4.3,3.3
2023,São Paulo,UF,Urbana,Pública,92.4,4.3,3.3
2023,São Paulo,UF,Rural,Pública,96.6,1.5,1.9
2023,Paraná,UF,Total,Total,96.5,2.9,0.6
2023,Paraná,UF,Urbana,Total,96.5,2.9,0.6
2023,Paraná,UF,Rural,Total,97.5,1.8,0.7
2023,Paraná,UF,Total,Federal,92.7,6.3,1.0
2023,Paraná,UF,Urbana,Federal,92.4,6.5,1.1
2023,Paraná,UF,Rural,Federal,98.3,1.3,0.4
2023,Paraná,UF,Total,Estadual,96.4,2.9,0.7
2023,Paraná,UF,Urbana,Estadual,96.3,3.0,0.7
2023,Paraná,UF,Rural,Estadual,97.6,1.8,0.6
2023,Paraná,UF,Total,Municipal,,,
2023,Paraná,UF,Urbana,Municipal,,,
2023,Paraná,UF,Rural,Municipal,,,
2023,Paraná,UF,Total,Privada,98.0,1.9,0.1
2023,Paraná,UF,Urbana,Privada,98.0,1.9,0.1
2023,Paraná,UF,Rural,Privada,94.5,5.2,0.3
2023,Paraná,UF,Total,Pública,96.3,3.0,0.7
2023,Paraná,UF,Urbana,Pública,96.2,3.1,0.7
2023,Paraná,UF,Rural,Pública,97.6,1.7,0.7
2023,Santa Catarina,UF,Total,Total,83.6,12.0,4.4
2023,Santa Catarina,UF,Urbana,Total,83.5,12.1,4.4
2023,Santa Catarina,UF,Rural,Total,89.3,8.3,2.4
2023,Santa Catarina,UF,Total,Federal,90.2,7.9,1.9
2023,Santa Catarina,UF,Urbana,Federal,90.3,7.7,2.0
2023,Santa Catarina,UF,Rural,Federal,89.1,10.3,0.6
2023,Santa Catarina,UF,Total,Estadual,80.9,13.9,5.2
2023,Santa Catarina,UF,Urbana,Estadual,80.7,14.0,5.3
2023,Santa Catarina,UF,Rural,Estadual,88.3,8.8,2.9
2023,Santa Catarina,UF,Total,Municipal,96.8,2.1,1.1
2023,Santa Catarina,UF,Urbana,Municipal,97.6,2.0,0.4
2023,Santa Catarina,UF,Rural,Municipal,95.3,2.4,2.3
2023,Santa Catarina,UF,Total,Privada,97.4,2.3,0.3
2023,Santa Catarina,UF,Urbana,Privada,97.4,2.3,0.3
2023,Santa Catarina,UF,Rural,Privada,97.4,2.6,0.0
2023,Santa Catarina,UF,Total,Pública,81.4,13.6,5.0
2023,Santa Catarina,UF,Urbana,Pública,81.2,13.7,5.1
2023,Santa Catarina,UF,Rural,Pública,88.5,8.8,2.7
2023,Rio Grande do Sul,UF,Total,Total,82.7,9.6,7.7
2023,Rio Grande do Sul,UF,Urbana,Total,82.7,9.7,7.6
2023,Rio Grande do Sul,UF,Rural,Total,84.8,8.7,6.5
2023,Rio Grande do Sul,UF,Total,Federal,88.8,9.6,1.6
2023,Rio Grande do Sul,UF,Urbana,Federal,88.0,10.4,1.6
2023,Rio Grande do Sul,UF,Rural,Federal,91.8,6.8,1.4
2023,Rio Grande do Sul,UF,Total,Estadual,80.5,10.6,8.9
2023,Rio Grande do Sul,UF,Urbana,Estadual,80.5,10.6,8.9
2023,Rio Grande do Sul,UF,Rural,Estadual,81.4,9.9,8.7
2023,Rio Grande do Sul,UF,Total,Municipal,76.2,16.5,7.3
2023,Rio Grande do Sul,UF,Urbana,Municipal,74.7,17.8,7.5
2023,Rio Grande do Sul,UF,Rural,Municipal,87.4,7.4,5.2
2023,Rio Grande do Sul,UF,Total,Privada,94.5,3.3,2.2
2023,Rio Grande do Sul,UF,Urbana,Privada,94.5,3.3,2.2
2023,Rio Grande do Sul,UF,Rural,Privada,96.7,2.5,0.8
2023,Rio Grande do Sul,UF,Total,Pública,81.0,10.6,8.4
2023,Rio Grande do Sul,UF,Urbana,Pública,80.8,10.7,8.5
2023,Rio Grande do Sul,UF,Rural,Pública,84.3,9.0,6.7
2023,Mato Grosso do Sul,UF,Total,Total,87.6,8.8,3.6
2023,Mato Grosso do Sul,UF,Urbana,Total,87.8,8.6,3.6
2023,Mato Grosso do Sul,UF,Rural,Total,85.1,10.7,4.2
2023,Mato Grosso do Sul,UF,Total,Federal,92.6,2.8,4.6
2023,Mato Grosso do Sul,UF,Urbana,Federal,92.2,2.7,5.1
2023,Mato Grosso do Sul,UF,Rural,Federal,94.8,3.4,1.8
2023,Mato Grosso do Sul,UF,Total,Estadual,86.1,10.0,3.9
2023,Mato Grosso do Sul,UF,Urbana,Estadual,86.3,9.8,3.9
2023,Mato Grosso do Sul,UF,Rural,Estadual,82.8,12.3,4.9
2023,Mato Grosso do Sul,UF,Total,Municipal,87.3,12.7,0.0
2023,Mato Grosso do Sul,UF,Urbana,Municipal,,,
2023,Mato Grosso do Sul,UF,Rural,Municipal,87.3,12.7,0.0
2023,Mato Grosso do Sul,UF,Total,Privada,97.2,2.4,0.4
2023,Mato Grosso do Sul,UF,Urbana,Privada,97.2,2.4,0.4
2023,Mato Grosso do Sul,UF,Rural,Privada,95.8,3.6,0.6
2023,Mato Grosso do Sul,UF,Total,Pública,86.5,9.5,4.0
2023,Mato Grosso do Sul,UF,Urbana,Pública,86.7,9.4,3.9
2023,Mato Grosso do Sul,UF,Rural,Pública,84.6,11.0,4.4
2023,Mato Grosso,UF,Total,Total,96.0,1.5,2.5
2023,Mato Grosso,UF,Urbana,Total,95.9,1.5,2.6
2023,Mato Grosso,UF,Rural,Total,97.3,1.7,1.0
2023,Mato Grosso,UF,Total,Federal,93.9,5.7,0.4
2023,Mato Grosso,UF,Urbana,Federal,93.9,5.5,0.6
2023,Mato Grosso,UF,Rural,Federal,93.8,6.1,0.1
2023,Mato Grosso,UF,Total,Estadual,96.4,1.3,2.3
2023,Mato Grosso,UF,Urbana,Estadual,96.2,1.3,2.5
2023,Mato Grosso,UF,Rural,Estadual,97.8,1.0,1.2
2023,Mato Grosso,UF,Total,Municipal,,,
2023,Mato Grosso,UF,Urbana,Municipal,,,
2023,Mato Grosso,UF,Rural,Municipal,,,
2023,Mato Grosso,UF,Total,Privada,94.1,1.5,4.4
2023,Mato Grosso,UF,Urbana,Privada,94.1,1.5,4.4
2023,Mato Grosso,UF,Rural,Privada,100.0,0.0,0.0
2023,Mato Grosso,UF,Total,Pública,96.2,1.6,2.2
2023,Mato Grosso,UF,Urbana,Pública,96.1,1.5,2.4
2023,Mato Grosso,UF,Rural,Pública,97.3,1.7,1.0
2023,Goiás,UF,Total,Total,97.9,1.5,0.6
2023,Goiás,UF,Urbana,Total,97.9,1.4,0.7
2023,Goiás,UF,Rural,Total,96.2,3.0,0.8
2023,Goiás,UF,Total,Federal,86.3,12.1,1.6
2023,Goiás,UF,Urbana,Federal,85.9,12.6,1.5
2023,Goiás,UF,Rural,Federal,87.9,10.3,1.8
2023,Goiás,UF,Total,Estadual,98.3,1.0,0.7
2023,Goiás,UF,Urbana,Estadual,98.3,1.0,0.7
2023,Goiás,UF,Rural,Estadual,99.2,0.3,0.5
2023,Goiás,UF,Total,Municipal,94.0,4.0,2.0
2023,Goiás,UF,Urbana,Municipal,93.4,4.3,2.3
2023,Goiás,UF,Rural,Municipal,98.3,1.7,0.0
2023,Goiás,UF,Total,Privada,97.7,2.0,0.3
2023,Goiás,UF,Urbana,Privada,97.7,2.0,0.3
2023,Goiás,UF,Rural,Privada,98.3,1.5,0.2
2023,Goiás,UF,Total,Pública,97.9,1.4,0.7
2023,Goiás,UF,Urbana,Pública,98.0,1.4,0.6
